,submit_time,operation,machine_id,cpu_capacity,memory_capacity,disk_capacity,gpu_capacity,gpu_memory_capacity,gpu_type
712,-1,init_m,7f95c6c7f26a55d080d20383,96,512,1,8,1,MISC
713,-1,init_m,4f34d89a3e77e6407ffc6a1b,96,512,1,8,1,MISC
714,-1,init_m,e2cf09284f3307aec218bb43,96,512,1,8,1,MISC
715,-1,init_m,ab0b0a0c35c8cc5e6b7a313c,96,512,1,8,1,MISC
716,-1,init_m,12bcc4fceea93a30d7d0f324,96,512,1,8,1,MISC
717,-1,init_m,0da924447bdd80bba7e41289,96,512,1,8,1,MISC
718,-1,init_m,ec28b9c4ad6c1de3eb7fcea1,96,512,1,8,1,MISC
719,-1,init_m,3697d85f691155ddd597cc4c,96,512,1,8,1,MISC
720,-1,init_m,9374eea0dd7fea1fee6ff9e1,96,512,1,8,1,MISC
721,-1,init_m,93a64e0b48e75ea4b22e61f7,96,512,1,8,1,MISC
722,-1,init_m,ffa083856bd1d23e8701a43f,96,512,1,8,1,MISC
723,-1,init_m,2e27f7fe753e4936082f9ba1,96,512,1,8,1,MISC
724,-1,init_m,0079479df570af6e43cb37c6,96,512,1,8,1,MISC
725,-1,init_m,31ab5bb0cd42d4f6e0fc4261,96,512,1,8,1,MISC
726,-1,init_m,0a77ce47d2dc5f1a13fa9075,96,512,1,8,1,MISC
727,-1,init_m,0f543f919f9e35b6f059fe24,96,512,1,8,1,MISC
728,-1,init_m,330e07d841d644d75feb4b8f,96,512,1,8,1,MISC
729,-1,init_m,259e760f759e333f72843ece,96,512,1,8,1,MISC
730,-1,init_m,6b02846e0b92da70b143c781,96,512,1,8,1,MISC
731,-1,init_m,50d5578f4f7f46607c5c7ba1,96,512,1,8,1,MISC
732,-1,init_m,73fd358f30ce231e9c923656,96,512,1,8,1,MISC
733,-1,init_m,5b2230e9d4f06390cd246df3,96,512,1,8,1,MISC
734,-1,init_m,3b53844f3c85dcab47e45f1a,96,512,1,8,1,MISC
735,-1,init_m,37bfee8f737af5324bb0e9f9,96,512,1,8,1,MISC
736,-1,init_m,15ebb165b342e7425b4db2a8,96,512,1,8,1,MISC
737,-1,init_m,b59620780277832b21848f3c,96,512,1,8,1,MISC
738,-1,init_m,a052d5eedce297d15d8bc041,96,512,1,8,1,MISC
739,-1,init_m,33cc6b39ee636ca72d3b7587,96,512,1,8,1,MISC
740,-1,init_m,d97f0c358d84ed2ebd0e773a,96,512,1,8,1,MISC
741,-1,init_m,e14a384e15a6e4f923eb84aa,96,512,1,8,1,MISC
742,-1,init_m,f30db119a0d9ea26ebdab177,96,512,1,8,1,MISC
743,-1,init_m,f4828759e01d86fd0b55ec4b,96,512,1,8,1,MISC
744,-1,init_m,62a2ad2526ffc9134533056f,96,512,1,8,1,MISC
745,-1,init_m,93f2aa73a433e85a66f1a589,96,512,1,8,1,MISC
746,-1,init_m,406434e56cf426692a4762b6,96,512,1,8,1,MISC
747,-1,init_m,d674e1004bd5b0f4573eb927,96,512,1,8,1,MISC
748,-1,init_m,406ea58b5c52c4fe12c45a69,96,512,1,8,1,MISC
749,-1,init_m,9aa529a6d2f2841e5a640999,96,512,1,8,1,MISC
750,-1,init_m,648b64346d50d1ac0eb46134,96,512,1,8,1,MISC
751,-1,init_m,faef971f8e59ce748c2ee852,96,512,1,8,1,MISC
752,-1,init_m,7c4d42a16e54f9bde6909d5b,96,512,1,8,1,MISC
753,-1,init_m,eed799f1351035a450b92e12,96,512,1,8,1,MISC
754,-1,init_m,892a707388e76b38f704f1b5,96,512,1,8,1,MISC
755,-1,init_m,047b3b114e3a7149f5debddc,96,512,1,8,1,MISC
756,-1,init_m,46276cd4cf7dafc29d07eab2,96,512,1,8,1,MISC
757,-1,init_m,3451fa0c33761746e2373a2a,96,512,1,8,1,MISC
758,-1,init_m,7974f1d38a849f2dfd0908c8,96,512,1,8,1,MISC
759,-1,init_m,7dcbe3b8c2315d51baacc5d0,96,512,1,8,1,MISC
760,-1,init_m,3aa877b58d6294192ab3fd71,96,512,1,8,1,MISC
761,-1,init_m,3ea0f9a19f657eb87ed79dc4,96,512,1,8,1,MISC
762,-1,init_m,e64a6196dbaebd8ecf45b1b2,96,512,1,8,1,MISC
763,-1,init_m,12293bcbb049bbfcbd9b4763,96,512,1,8,1,MISC
764,-1,init_m,b80e9b732427bbb013e63b4a,96,512,1,8,1,MISC
765,-1,init_m,65c9d6038171340ca67c845a,96,512,1,8,1,MISC
766,-1,init_m,50c764d22aa7e1dee2506f18,96,512,1,8,1,MISC
767,-1,init_m,d11f253a9d15ccc38f8df606,96,512,1,8,1,MISC
768,-1,init_m,72d25529b7720627a2f89a84,96,512,1,8,1,MISC
769,-1,init_m,3e3917aa7c6f8ece5320cf45,96,512,1,8,1,MISC
770,-1,init_m,1aafda90cc6f46f0f4f90e32,96,512,1,8,1,MISC
771,-1,init_m,6884752e3565b15cafe14218,96,512,1,8,1,MISC
772,-1,init_m,584c77944feea4b85097cf0e,96,512,1,8,1,MISC
773,-1,init_m,3cd95a29bfb7b7e871e4e031,96,512,1,8,1,MISC
774,-1,init_m,5aef6cc447b822ae43f486a1,96,512,1,8,1,MISC
775,-1,init_m,81e9cdeac37d97874e07959f,96,512,1,8,1,MISC
776,-1,init_m,a8105b132e45f844f000e4c9,96,512,1,8,1,MISC
777,-1,init_m,dc45593f0bbfd6eb87af7348,96,512,1,8,1,MISC
778,-1,init_m,e2e95c908f55a17d69701312,96,512,1,8,1,MISC
779,-1,init_m,2cb30ff4df6701143e0af3a0,96,512,1,8,1,MISC
780,-1,init_m,69e324d445776ec304f5a30a,96,512,1,8,1,MISC
781,-1,init_m,9cc38e07d4f2f92c0db48488,96,512,1,8,1,MISC
782,-1,init_m,929b96c2c0ca1ff8e2dfeed8,96,512,1,8,1,MISC
783,-1,init_m,31d13bbe98ed2d4e4df24dc1,96,512,1,8,1,MISC
784,-1,init_m,76508d34c578ba91596d3319,96,512,1,8,1,MISC
785,-1,init_m,851d52e9301aeafd051e2f2b,96,512,1,8,1,MISC
786,-1,init_m,b7144818044ca30aaef7ff1a,96,512,1,8,1,MISC
787,-1,init_m,548a982cbc7bcc752035c14b,96,512,1,8,1,MISC
788,-1,init_m,13fb08d051127c39f7e87f04,96,512,1,8,1,MISC
789,-1,init_m,70863dec56a44d43d9c77ba7,96,512,1,8,1,MISC
790,-1,init_m,5e65aa85d50fd4b7a4fbd6c6,96,512,1,8,1,MISC
791,-1,init_m,a59d8e0c2812f0d866cd1c5a,96,512,1,8,1,MISC
792,-1,init_m,72589c833bbdadca0cf899e7,96,512,1,8,1,MISC
793,-1,init_m,1cd12036707dcd282a55dfa7,96,512,1,8,1,MISC
794,-1,init_m,2031d5d4fcebfbd4fbab58c9,96,512,1,8,1,MISC
795,-1,init_m,ccf15eb1c06c67ac6bf1b696,96,512,1,8,1,MISC
796,-1,init_m,705fab6cded89c315801d44e,96,512,1,8,1,MISC
797,-1,init_m,b3b0cd5b2cbf3336bb62d9e1,96,512,1,8,1,MISC
798,-1,init_m,a519494043ded4a381ef372c,96,512,1,8,1,MISC
799,-1,init_m,94f2961239dc5c855088c15f,96,512,1,8,1,MISC
800,-1,init_m,1dd738936365aa420b44dba1,96,512,1,8,1,MISC
801,-1,init_m,de5f5fc9de4ce6a14eddfbf8,96,512,1,8,1,MISC
802,-1,init_m,ba48c1435a1b4dc8e275731e,96,512,1,8,1,MISC
803,-1,init_m,f7463287bb20a802d3054f5f,96,512,1,8,1,MISC
804,-1,init_m,5c36ee081cc89f66712354ca,96,512,1,8,1,MISC
805,-1,init_m,686a5549b0ebadb11bcbeb1e,96,512,1,8,1,MISC
806,-1,init_m,db0c9099a2c4c67d891b38a3,96,512,1,8,1,MISC
807,-1,init_m,c597c3f620e69866c7e9af2b,96,512,1,8,1,MISC
808,-1,init_m,8a4f160727164afc23722b4f,96,512,1,8,1,MISC
809,-1,init_m,521cea4ecd0b8a6ec40a67bf,96,512,1,8,1,MISC
810,-1,init_m,5e7a72b972c6ed6960c51c2a,96,512,1,8,1,MISC
811,-1,init_m,09045f8d0027bdda4705bb83,96,512,1,8,1,MISC
812,-1,init_m,4516925ff6b7b5c6e8a5e6da,96,512,1,8,1,MISC
813,-1,init_m,22db4bd3b96e67bf4da4b7b3,96,512,1,8,1,MISC
814,-1,init_m,23f9009b1921a83b27fbca6a,96,512,1,8,1,MISC
815,-1,init_m,07a757904c2974820f7f9dce,96,512,1,8,1,MISC
816,-1,init_m,5a87a6f2b4a241cee2ea557f,96,512,1,8,1,MISC
817,-1,init_m,2b8c83862a4bd55f90593014,96,512,1,8,1,MISC
818,-1,init_m,abaaa5448665f25d3bc27b92,96,512,1,8,1,MISC
819,-1,init_m,e6be08dcd2a45c05a403a416,96,512,1,8,1,MISC
820,-1,init_m,98b5944833f481dff7606601,96,512,1,8,1,MISC
821,-1,init_m,e2f8ae60abcd9685e913443c,96,512,1,8,1,MISC
822,-1,init_m,220c9dac1d63740eeebc87fc,96,512,1,8,1,MISC
823,-1,init_m,1276c88236bd5b94e9d0021a,96,512,1,8,1,MISC
824,-1,init_m,1465a37f156f80e0687d8fff,96,512,1,8,1,MISC
825,-1,init_m,44cc001cf271712690a49b79,96,512,1,8,1,MISC
826,-1,init_m,bb098219cbd23ff558c89ef5,96,512,1,8,1,MISC
827,-1,init_m,552b785cab38e4388e19c58c,96,512,1,8,1,MISC
828,-1,init_m,4c6aebe787d2d2a6cb7ab705,96,512,1,8,1,MISC
829,-1,init_m,00b7e2d6533605d5e931b00c,96,512,1,8,1,MISC
830,-1,init_m,cbbd429873e443159a84e71e,96,512,1,8,1,MISC
831,-1,init_m,d0ace3e668c5ad3b7f97d39d,96,512,1,8,1,MISC
832,-1,init_m,aae7562491d5b4467c9dd88f,96,512,1,8,1,MISC
833,-1,init_m,9d860e17c50f8226eb853943,96,512,1,8,1,MISC
834,-1,init_m,c0b4749b71aae21cd6c26df0,96,512,1,8,1,MISC
835,-1,init_m,ab8844aaf1ceb8329f8b4529,96,512,1,8,1,MISC
836,-1,init_m,78860d44ddf400bdea3a58ba,96,512,1,8,1,MISC
837,-1,init_m,b360a833fa1de2227f341c6d,96,512,1,8,1,MISC
838,-1,init_m,081398694cba03a36ebd1280,96,512,1,8,1,MISC
839,-1,init_m,3836690bfb8ec600b48c86b5,96,512,1,8,1,MISC
840,-1,init_m,34c2506b0fd012a7ba49cb71,96,512,1,8,1,MISC
841,-1,init_m,1f66fe9833f1610b512177e1,96,512,1,8,1,MISC
842,-1,init_m,17cddff5b1a3c961b9b66f7b,96,512,1,8,1,MISC
843,-1,init_m,eb443cfb921d36b83356e990,96,512,1,8,1,MISC
844,-1,init_m,20c6a25579c42480982daf72,96,512,1,8,1,MISC
845,-1,init_m,86019602c79b32e44732565b,96,512,1,8,1,MISC
846,-1,init_m,930430779782ec325e67b557,96,512,1,8,1,MISC
847,-1,init_m,5649502d2091bb411a84cf5e,96,512,1,8,1,MISC
848,-1,init_m,36c1e69289442a9a10281123,96,512,1,8,1,MISC
849,-1,init_m,78ad1a1d5fc02a96b2d88de8,96,512,1,8,1,MISC
850,-1,init_m,2592210a2334355c236cd1a7,96,512,1,8,1,MISC
851,-1,init_m,c562346775b25205e47224f8,96,512,1,8,1,MISC
852,-1,init_m,cb641d134437a2d7ae0864c4,96,512,1,8,1,MISC
853,-1,init_m,405d86056a38bc086a130c73,96,512,1,8,1,MISC
854,-1,init_m,e81f3a4340c6f6ac426a75b5,96,512,1,8,1,MISC
855,-1,init_m,6f7629e8469b605c9ecfb5ad,96,512,1,8,1,MISC
856,-1,init_m,cd8c8e6664db90fed4d35536,96,512,1,8,1,MISC
857,-1,init_m,5e8c598bb9b04268b25305e5,96,512,1,8,1,MISC
858,-1,init_m,d2fd6c707c3c1c7d85b567e0,96,512,1,8,1,MISC
859,-1,init_m,477fec6ed92bedc75a16f338,96,512,1,8,1,MISC
860,-1,init_m,75dd68490b1df5ee5853133a,64,512,1,2,1,P100
861,-1,init_m,5327ab7fc44a9059274d307a,64,512,1,2,1,P100
862,-1,init_m,4bee9a476a8db9b5eba6d237,64,512,1,2,1,P100
863,-1,init_m,64e5dd3878ccabf307d1f1c5,64,512,1,2,1,P100
864,-1,init_m,e559ecba66839d36c5ffcd00,64,512,1,2,1,P100
865,-1,init_m,2433aa1b12f74be6a21ed57f,64,512,1,2,1,P100
866,-1,init_m,8c766fff82719a9099c6acbf,64,512,1,2,1,P100
867,-1,init_m,078584ad64bab215d760f800,64,512,1,2,1,P100
868,-1,init_m,569988eb0d299fbe05a23280,64,512,1,2,1,P100
869,-1,init_m,716faf35b16c779aee9bd0a9,64,512,1,2,1,P100
870,-1,init_m,b1214367095ddf87a6c3a4ae,64,512,1,2,1,P100
871,-1,init_m,18fefbde790e28f8a98c1a4c,64,512,1,2,1,P100
872,-1,init_m,590ed26c6949542f93efe21b,64,512,1,2,1,P100
873,-1,init_m,abd9ac333dd021cd13d75384,64,512,1,2,1,P100
874,-1,init_m,01a75ccce109334a5e06c899,64,512,1,2,1,P100
875,-1,init_m,ba93350dec32b9591e17f3b4,64,512,1,2,1,P100
876,-1,init_m,7208a4ff8fbe08a4adbf0e86,64,512,1,2,1,P100
877,-1,init_m,e9950881c6e68e210981f66a,64,512,1,2,1,P100
878,-1,init_m,0addb3777316a5465e5b71bc,64,512,1,2,1,P100
879,-1,init_m,ef0662f7dd799402735547bd,64,512,1,2,1,P100
880,-1,init_m,e0279fbea05559d6f4d01863,64,512,1,2,1,P100
881,-1,init_m,59213f8394d7cde50783c910,64,512,1,2,1,P100
882,-1,init_m,d85f10fea9948c1b471b05a1,64,512,1,2,1,P100
883,-1,init_m,34ff670729b854702064bdb9,64,512,1,2,1,P100
884,-1,init_m,77f39451cfab687769b9d77d,64,512,1,2,1,P100
885,-1,init_m,41ff0c52e0838ba624be3c64,64,512,1,2,1,P100
886,-1,init_m,055e994719172b7961fe1d8f,64,512,1,2,1,P100
887,-1,init_m,2a534157c9741750a06ee3b3,64,512,1,2,1,P100
888,-1,init_m,acde394ba915a2aee9e4c0b0,64,512,1,2,1,P100
889,-1,init_m,b457dfd090be299bff18e485,64,512,1,2,1,P100
890,-1,init_m,bc4f7c2d7ce7986ef7bafffe,64,512,1,2,1,P100
891,-1,init_m,d89d552906df7db73247ea68,64,512,1,2,1,P100
892,-1,init_m,4c950e6895f9484851187e03,64,512,1,2,1,P100
893,-1,init_m,61dde743c6ced79b913c5384,64,512,1,2,1,P100
894,-1,init_m,7e909a07c35da76fd5431052,64,512,1,2,1,P100
895,-1,init_m,c4840e4180c3b96f7b596920,64,512,1,2,1,P100
896,-1,init_m,d43611ee6081e8887b513d17,64,512,1,2,1,P100
897,-1,init_m,5899d49363e88273537731d2,64,512,1,2,1,P100
898,-1,init_m,4e0a1c8983d37771da3e4c41,64,512,1,2,1,P100
899,-1,init_m,c125c0714c835a488e652c75,64,512,1,2,1,P100
900,-1,init_m,c2b389cdc10b77a3f7e1ee81,64,512,1,2,1,P100
901,-1,init_m,1e1024421725ac2f90fbffc3,64,512,1,2,1,P100
902,-1,init_m,398937c6e072716e2bac7448,64,512,1,2,1,P100
903,-1,init_m,226ab72a88b72d6a8b18951d,64,512,1,2,1,P100
904,-1,init_m,8577526eaec8e76ce72c3ce8,64,512,1,2,1,P100
905,-1,init_m,8be757840522a6e5c1886c90,64,512,1,2,1,P100
906,-1,init_m,1888bc5382479bb457f29b2d,64,512,1,2,1,P100
907,-1,init_m,310fb4f7c84a14b242041e47,64,512,1,2,1,P100
908,-1,init_m,97ff3ddb07b1f4a35f1c55e5,64,512,1,2,1,P100
909,-1,init_m,9f4ea5a20bec5b39e2d740f8,64,512,1,2,1,P100
910,-1,init_m,5b8f8438f5698eafdf514735,64,512,1,2,1,P100
911,-1,init_m,2bff681c35aa5a419e47e7f5,64,512,1,2,1,P100
912,-1,init_m,f5fda28b11628023d174c754,64,512,1,2,1,P100
913,-1,init_m,b614f604257abd4261a7aeb8,64,512,1,2,1,P100
914,-1,init_m,08b63d20508257c385d56bb0,64,512,1,2,1,P100
915,-1,init_m,b2b2a5444b05849679adbff0,64,512,1,2,1,P100
916,-1,init_m,26034cb051c1396c1a38ad2d,64,512,1,2,1,P100
917,-1,init_m,54aa124a91a1ba9528efcdd4,64,512,1,2,1,P100
918,-1,init_m,1056e0cebe872dd1355ad263,64,512,1,2,1,P100
919,-1,init_m,4944c307f8017396b26f1ea3,64,512,1,2,1,P100
920,-1,init_m,6e23af6cf1a1beadeb56d430,64,512,1,2,1,P100
921,-1,init_m,0f6813acbf065a8676798c7e,64,512,1,2,1,P100
922,-1,init_m,9babcc29c752a34ed3ab75a9,64,512,1,2,1,P100
923,-1,init_m,324dd35000f601b63aef858f,64,512,1,2,1,P100
924,-1,init_m,bbf9a4644b4afd419eb19b62,64,512,1,2,1,P100
925,-1,init_m,16663bec927b4d9127dd63e2,64,512,1,2,1,P100
926,-1,init_m,843323d67885cd509fefd944,64,512,1,2,1,P100
927,-1,init_m,f0952dace2c8ee903a89618c,64,512,1,2,1,P100
928,-1,init_m,2497d869755ec9ee6b58ab01,64,512,1,2,1,P100
929,-1,init_m,98e041eb7845bf608ed2484b,64,512,1,2,1,P100
930,-1,init_m,3dc0dd63954b178bc0be8556,64,512,1,2,1,P100
931,-1,init_m,8a881f9efec0340153c48089,64,512,1,2,1,P100
932,-1,init_m,bcc261810327ff95a511b5b1,64,512,1,2,1,P100
933,-1,init_m,3a89baea4b2d0e129c115071,64,512,1,2,1,P100
934,-1,init_m,1ec8516cea9ff5f53bdf146b,64,512,1,2,1,P100
935,-1,init_m,18e37c1634fdb5d877e13196,64,512,1,2,1,P100
936,-1,init_m,b767ff2153f26e2bdb5d464f,64,512,1,2,1,P100
937,-1,init_m,11de7dca12bc2f66efff313b,64,512,1,2,1,P100
938,-1,init_m,9eade6a50df6a995e9c174f8,64,512,1,2,1,P100
939,-1,init_m,5d8d3f4e8c0cf4aaa88e33d9,64,512,1,2,1,P100
940,-1,init_m,d05d246fe7de4fe8281b1c8f,64,512,1,2,1,P100
941,-1,init_m,3556391400907a2fc69eba05,64,512,1,2,1,P100
942,-1,init_m,8fa2cb5ca0d08ac7950d5571,64,512,1,2,1,P100
943,-1,init_m,c7570da05f384da8fec70a93,64,512,1,2,1,P100
944,-1,init_m,1c64393d5aa5d1a6bbce2fad,64,512,1,2,1,P100
945,-1,init_m,401ae96dc31fce255ee5a631,64,512,1,2,1,P100
946,-1,init_m,a4387634c3b5e596fb512a0a,64,512,1,2,1,P100
947,-1,init_m,807d60a12b1ca84758500f27,64,512,1,2,1,P100
948,-1,init_m,7c6400018875653a92947835,64,512,1,2,1,P100
949,-1,init_m,d0829906df60f1fbede1fe07,64,512,1,2,1,P100
950,-1,init_m,2a80f79a43f396db96c97841,64,512,1,2,1,P100
951,-1,init_m,90d1a1feaa5a328c40246b5e,64,512,1,2,1,P100
952,-1,init_m,3acf540450993f8dc9231e4a,64,512,1,2,1,P100
953,-1,init_m,24ed7ac8e09f40cc3c00295b,64,512,1,2,1,P100
954,-1,init_m,f5fb3b71c9222f51d122b76b,64,512,1,2,1,P100
955,-1,init_m,bff693606f23d7eff5b28e62,64,512,1,2,1,P100
956,-1,init_m,5f981fdf134e9ed3519ef88d,64,512,1,2,1,P100
957,-1,init_m,79c56ed3709f796adcf3ff39,64,512,1,2,1,P100
958,-1,init_m,7da3ff31bd335c374a494d45,64,512,1,2,1,P100
959,-1,init_m,75268574df9f4dea8ed66a6a,64,512,1,2,1,P100
960,-1,init_m,d666ed8ef018e373bb8802ef,64,512,1,2,1,P100
961,-1,init_m,5314a2945ca0cafd45c5516a,64,512,1,2,1,P100
962,-1,init_m,cec2ded0639426d1813642ca,64,512,1,2,1,P100
963,-1,init_m,c141a45a8cac716090afedef,64,512,1,2,1,P100
964,-1,init_m,c8f994148f7ee5ef41fc0d40,64,512,1,2,1,P100
965,-1,init_m,6947ad165bdc4f4ee644bf48,64,512,1,2,1,P100
966,-1,init_m,54ad3dd8e90a0106a5de7b94,64,512,1,2,1,P100
967,-1,init_m,1f67ad5885568e8810d6f990,64,512,1,2,1,P100
968,-1,init_m,f44d12ce9ab452cea307ac76,64,512,1,2,1,P100
969,-1,init_m,85054e595f9001cb66de24f1,64,512,1,2,1,P100
970,-1,init_m,5ad9d9d305221fe3816b06ac,64,512,1,2,1,P100
971,-1,init_m,c011b1876a747a2b3943cc28,64,512,1,2,1,P100
972,-1,init_m,b08aea09d15f5568887d81be,64,512,1,2,1,P100
973,-1,init_m,c8a806963ff74b1fd3f6bd98,64,512,1,2,1,P100
974,-1,init_m,e5c48af71c2c726b5ba7d0cf,64,512,1,2,1,P100
975,-1,init_m,ad7bcd1b3ded4d0e2d84f9ae,64,512,1,2,1,P100
976,-1,init_m,add14e5f297dd42dc142d61f,64,512,1,2,1,P100
977,-1,init_m,f1537ec3eb5b8df97ae38d70,64,512,1,2,1,P100
978,-1,init_m,0054b042d12d996eb494f4f0,64,512,1,2,1,P100
979,-1,init_m,7a7808df343f2d08b3280eea,64,512,1,2,1,P100
980,-1,init_m,3dd162cc8bf3de03860b82de,64,512,1,2,1,P100
981,-1,init_m,98dda0acd23f13d58f6db5f4,64,512,1,2,1,P100
982,-1,init_m,e180948ece87d3e427783aa1,64,512,1,2,1,P100
983,-1,init_m,6d003c328734fbf065c7c624,64,512,1,2,1,P100
984,-1,init_m,4aa788254c9ec895bcd70823,64,512,1,2,1,P100
985,-1,init_m,c4b1fae326d9cee0cf7f40d4,64,512,1,2,1,P100
986,-1,init_m,0a4da34c458ab23b59a4b4a8,64,512,1,2,1,P100
987,-1,init_m,04b4c63967144c630f9b4f01,64,512,1,2,1,P100
988,-1,init_m,61e29fddc07cc9cd9b96c4bd,64,512,1,2,1,P100
989,-1,init_m,f9deddeaae918c501b3b6143,64,512,1,2,1,P100
990,-1,init_m,db1189256476ad4d221901d8,64,512,1,2,1,P100
991,-1,init_m,c2b3c10c7293afe0ee1ecd57,64,512,1,2,1,P100
992,-1,init_m,d12835c7f3cc0636637ad56f,64,512,1,2,1,P100
993,-1,init_m,24d08cf3284d71d8e9442b8b,64,512,1,2,1,P100
994,-1,init_m,f9d345d78f4e5f6a54fe5adc,64,512,1,2,1,P100
995,-1,init_m,bba2633c8e59baac73b2f45b,64,512,1,2,1,P100
996,-1,init_m,52b4ab82cd83f845925db2ba,64,512,1,2,1,P100
997,-1,init_m,2a3cd2954bbb7136c1f1d12d,64,512,1,2,1,P100
998,-1,init_m,7881c2529d3d30a3918041a1,64,512,1,2,1,P100
999,-1,init_m,ecefb687419faa1c8fe9eb59,64,512,1,2,1,P100
1000,-1,init_m,e6b08d48db47adf56b9d79ad,64,512,1,2,1,P100
1001,-1,init_m,34f218bf1850d33c25aae823,64,512,1,2,1,P100
1002,-1,init_m,d28bafac309bcc1f44275f6d,64,512,1,2,1,P100
1003,-1,init_m,78fa94e3ac81bfa9bbccb589,64,512,1,2,1,P100
1004,-1,init_m,854b297e8f5b490b73286e38,64,512,1,2,1,P100
1005,-1,init_m,b9fc1a7d2da9c50c648f2129,64,512,1,2,1,P100
1006,-1,init_m,94356411376bd738ae16dbd8,64,512,1,2,1,P100
1007,-1,init_m,b859ec249fe5e41de8ae0a49,64,512,1,2,1,P100
1008,-1,init_m,f6524a1980b2e4ee67d654fa,64,512,1,2,1,P100
1009,-1,init_m,609e1fa37a5a3bfb4a622459,64,512,1,2,1,P100
1010,-1,init_m,280991ef82900b4e9c0741b8,64,512,1,2,1,P100
1011,-1,init_m,d7156458f9f60f6c947c2595,64,512,1,2,1,P100
1012,-1,init_m,f7b994450c653303b9fc1684,64,512,1,2,1,P100
1013,-1,init_m,6b1d43a0ecb5ffe31fb93b37,64,512,1,2,1,P100
1014,-1,init_m,77a8e118106b395a96d448b4,64,512,1,2,1,P100
1015,-1,init_m,16789e3783db2879ac105f47,64,512,1,2,1,P100
1016,-1,init_m,cbfad234dd317b0c959628b3,64,512,1,2,1,P100
1017,-1,init_m,5529607074d792be91e67e5e,64,512,1,2,1,P100
1018,-1,init_m,3d1398aef2edff93aa5010e7,64,512,1,2,1,P100
1019,-1,init_m,19ca53257b8e2ac5107ea44c,64,512,1,2,1,P100
1020,-1,init_m,6b06f997bf0abb586d995409,64,512,1,2,1,P100
1021,-1,init_m,a6360335471d437c09ef0b55,64,512,1,2,1,P100
1022,-1,init_m,35588d88a72986b121b3ae70,64,512,1,2,1,P100
1023,-1,init_m,08f6453a07c59c001b913533,64,512,1,2,1,P100
1024,-1,init_m,7ffbcd76d50bf789522dba85,64,512,1,2,1,P100
1025,-1,init_m,836b374ac500a3dccb2c109c,64,512,1,2,1,P100
1026,-1,init_m,25eac0c6ab20a4c577d734e2,64,512,1,2,1,P100
1027,-1,init_m,2c6dd69b6ab75bc853cb2cc1,64,512,1,2,1,P100
1028,-1,init_m,f3c4e6247ea647edd59cb4f5,64,512,1,2,1,P100
1029,-1,init_m,2a946de277b87123153f202d,64,512,1,2,1,P100
1030,-1,init_m,a19163a4b407b4a29671c940,64,512,1,2,1,P100
1031,-1,init_m,13963ba0234eed6c12dcd2d4,64,512,1,2,1,P100
1032,-1,init_m,15e3b6229949cef418165a8d,64,512,1,2,1,P100
1033,-1,init_m,42b99e21fe03277751198971,64,512,1,2,1,P100
1034,-1,init_m,e6255a24275caff7b67f96e3,64,512,1,2,1,P100
1035,-1,init_m,a3beaa1c222b8b5498470170,64,512,1,2,1,P100
1036,-1,init_m,ea84dee08d2069d84b92b75e,64,512,1,2,1,P100
1037,-1,init_m,e5283117634b756633d5c856,64,512,1,2,1,P100
1038,-1,init_m,05bb3d19fde1b47ae297a417,64,512,1,2,1,P100
1039,-1,init_m,1a98f5ac026c7fad5f9c0476,64,512,1,2,1,P100
1040,-1,init_m,ea4ca2ac075859a51015bce4,64,512,1,2,1,P100
1041,-1,init_m,f1af3ac40402339823af0f69,64,512,1,2,1,P100
1042,-1,init_m,71441c28a10d79b573d50f97,64,512,1,2,1,P100
1043,-1,init_m,978d466b0b66b2f72d0150e2,64,512,1,2,1,P100
1044,-1,init_m,003357a5d5282ec3972d13c0,64,512,1,2,1,P100
1045,-1,init_m,b860564b97bd12a228fe45a1,64,512,1,2,1,P100
1046,-1,init_m,bc4568ba4c0a5a3eb3da2a3b,64,512,1,2,1,P100
1047,-1,init_m,09db8cd3f43bacc02cecfb3d,64,512,1,2,1,P100
1048,-1,init_m,6832389deb89fef0a2f27a91,64,512,1,2,1,P100
1049,-1,init_m,054a5a26bc1ca31ba9b60601,64,512,1,2,1,P100
1050,-1,init_m,b7b30cff8982e727883bc357,64,512,1,2,1,P100
1051,-1,init_m,f8bc7de3b209b43125bb976c,64,512,1,2,1,P100
1052,-1,init_m,5ad5ea3f16b15fc739366666,64,512,1,2,1,P100
1053,-1,init_m,6f03ffaab599b969201da583,64,512,1,2,1,P100
1054,-1,init_m,f7a30ce8b8e941ba6dea8676,64,512,1,2,1,P100
1055,-1,init_m,3dae327a2299352cb19f32e6,64,512,1,2,1,P100
1056,-1,init_m,406a81d51062f1f9170e7991,64,512,1,2,1,P100
1057,-1,init_m,3e4b5b1f3cd215bb2349b2eb,64,512,1,2,1,P100
1058,-1,init_m,5b676c46381e83fcdc1f280f,64,512,1,2,1,P100
1059,-1,init_m,00aca879087ef0de2b2745e3,64,512,1,2,1,P100
1060,-1,init_m,2b4755959c41f01225885f99,64,512,1,2,1,P100
1061,-1,init_m,9c6e47dac417be5200a52e1a,64,512,1,2,1,P100
1062,-1,init_m,2e15c431743fd9947555be5a,64,512,1,2,1,P100
1063,-1,init_m,0899723cde95b85cb74e509c,64,512,1,2,1,P100
1064,-1,init_m,cdb7ada0e26364296064096a,64,512,1,2,1,P100
